race_name,distance_km,elevation_gain,elevation_loss,race_date,race_url,source_file,bib,name,country,age,sex,category,club,utmb_profile_url,utmb_index,rank_scratch,rank_sex,rank_category,race_time,race_time_seconds,is_finisher,status,utmb_score
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,755,Stefan MANGSTRÖM,FI,45,H,40-44M,,https://utmb.world/runner/2092009.stefan.mangstrom,,677.0,596.0,99.0,04:36:10,16564.902,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,522,John FORS,SE,39,H,35-39M,Eskilstuna Trailklubb,https://utmb.world/runner/4823084.john.fors,437.0,678.0,597.0,121.0,04:39:13,16753.49,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,442,Roger LÖFSTRÖM,SE,61,H,60-64M,Scania Road Runners,https://utmb.world/runner/662160.roger.lofstroem,462.0,679.0,598.0,13.0,04:40:43,16677.288,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,81,Alexander BAUSTAD,NO,40,H,35-39M,Sarpsborg il,https://utmb.world/runner/3977607.alexander.baustad,611.0,680.0,599.0,122.0,04:45:23,16559.743,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,703,Isak FREDIN,SE,24,H,20-34M,,https://utmb.world/runner/5742265.isak.fredin,,681.0,600.0,124.0,04:51:57,16827.647,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,586,Sandra HARDY,CA,45,F,40-44W,,https://utmb.world/runner/486463.sandra.hardy,415.0,682.0,82.0,24.0,04:56:53,17806.306,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,424,Erik HUGOSON,SE,40,H,35-39M,,https://utmb.world/runner/5742271.erik.hugoson,466.0,683.0,601.0,123.0,04:58:53,17325.208,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,702,Johan WESTERLUND,SE,47,H,45-49M,,https://utmb.world/runner/3377891.johan.westerlund,,684.0,602.0,111.0,04:59:04,17353.994,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,696,Patric LAGER,US,59,H,55-59M,,https://utmb.world/runner/4301462.patric.lager,,685.0,603.0,40.0,05:00:02,17325.076,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,384,Rickard AHLBERG,SE,55,H,50-54M,,https://utmb.world/runner/508475.rickard.ahlberg,480.0,686.0,604.0,91.0,05:03:52,17065.033,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,776,Jonas NILEFELL,SE,46,H,45-49M,Näset Triathlonklubb,https://utmb.world/runner/5071767.jonas.nilefell,,687.0,605.0,112.0,05:07:50,18102.651,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,638,Thomas KARLSSON,SE,53,H,50-54M,,https://utmb.world/runner/4823520.thomas.karlsson,388.0,688.0,606.0,92.0,05:10:30,17929.325,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,775,Pieter RUNDWALL,SE,26,H,20-34M,,https://utmb.world/runner/5855053.pieter.rundwall,,689.0,607.0,125.0,05:14:54,18880.592,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,609,Fredrik WÄSTERBERG,SE,54,H,50-54M,KeepRunning,https://utmb.world/runner/4823490.fredrik.wasterberg,402.0,690.0,608.0,93.0,05:15:43,18937.739,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,661,Anna LARSSON,SE,43,F,40-44W,,https://utmb.world/runner/4715900.anna.larsson,351.0,691.0,83.0,25.0,05:19:24,18764.587,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,778,Lukas LARSSON,SE,35,H,20-34M,I2 IF,https://utmb.world/runner/5136083.lukas.larsson,,692.0,609.0,126.0,05:21:41,16228.334,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,493,Elin ROSENBERG ELEBRING,SE,44,F,40-44W,Jernbrukets Ultra,https://utmb.world/runner/4416432.elin.rosenbergelebring,446.0,693.0,84.0,26.0,05:27:57,19668.605,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,650,Rip DAVENPORT,GB,55,H,50-54M,,https://utmb.world/runner/4823536.rip.davenport,382.0,694.0,610.0,94.0,05:33:33,19657.758,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,370,Andreas GENIFFKE,DE,46,H,45-49M,BaraFriidrott,https://utmb.world/runner/4135484.andreas.geniffke,486.0,695.0,611.0,113.0,05:40:16,20388.639,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,508,Linus LIDSTRÖM,SE,37,H,35-39M,Team Hisingen Runners Club,https://utmb.world/runner/5524811.linus.lidstrom,442.0,696.0,612.0,124.0,05:41:53,14591.323,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,606,Alma-Therése FLORÉN,SE,33,F,20-34W,,https://utmb.world/runner/5530262.almatherese.floren,404.0,697.0,85.0,14.0,05:52:48,19444.31,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,673,Marcus GRANKLINT,SE,53,H,50-54M,,https://utmb.world/runner/3394929.marcus.granklint,228.0,698.0,613.0,95.0,05:56:31,21376.441,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,783,Oskar SVEDLUND,SE,24,H,20-34M,,https://utmb.world/runner/6108959.oskar.svedlund,,699.0,614.0,127.0,05:56:58,21087.926,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,584,Oscar VERNERSSON,SE,26,H,20-34M,,https://utmb.world/runner/4823296.oscar.vernersson,415.0,700.0,615.0,128.0,06:04:40,21620.905,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,672,Paula MICHAILIDOU,SE,53,F,50-54W,,https://utmb.world/runner/4823308.paula.michailidou,278.0,701.0,86.0,10.0,07:43:40,21629.058,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,490,Alexander KARLSSON,SE,33,H,20-34M,,https://utmb.world/runner/4682024.alexander.karlsson,447.0,702.0,616.0,129.0,04:01:14,14474.004,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,351,Björn SVENSSON,SE,58,H,55-59M,Team Nordic Trail,https://utmb.world/runner/37064.bjorn.svensson,493.0,703.0,617.0,41.0,01:09:40,4130.796,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,733,Daniel HÖRNQVIST,SE,40,H,35-39M,,https://utmb.world/runner/5667718.daniel.hornqvist,,704.0,618.0,125.0,01:16:31,4206.994,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,51,Matej URBACZKA,CZ,29,H,20-34M,NVPP Team / H365,https://utmb.world/runner/1339199.matej.urbaczka,641.0,705.0,619.0,130.0,01:39:27,4277.199,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,667,Alexandra IANTCHENKO,SE,33,F,20-34W,,https://utmb.world/runner/5113218.alexandra.iantchenko,332.0,706.0,87.0,15.0,01:42:48,6063.151,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,546,Bertrand DE LAVENNE,FR,56,H,55-59M,Lai Son,https://utmb.world/runner/3320133.bertrand.delavenne,429.0,707.0,620.0,42.0,03:07:05,4576.177,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,406,Claus RANDRUP,DK,47,H,45-49M,,https://utmb.world/runner/838210.claus.randrup,473.0,708.0,621.0,114.0,05:31:14,18849.209,False,a,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,2,Johanna ANTILA,FI,45,F,40-44W,Salomon Finland,https://utmb.world/runner/3421721.johanna.antila,742.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,18,Åsmund SKATVEDT,NO,32,H,20-34M,Åsen IL/ Kristoffer Selmer Fan Club,https://utmb.world/runner/4484252.asmund.skatvedt,754.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,9,Jakob ÅBERG,SE,34,H,20-34M,SATISFY,https://utmb.world/runner/1843273.jakob.aberg,806.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,15,Lewis RYAN,GB,33,H,20-34M,Scarpa,https://utmb.world/runner/1502315.lewis.ryan,772.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,11,Simon BLOSS,SE,36,H,35-39M,Craft Run Team / IFK Växjö,https://utmb.world/runner/1003151.simon.bloss,795.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,16,Magnus LINDE,SE,44,H,40-44M,Bara friidrott,https://utmb.world/runner/1843259.magnus.linde,767.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,26,Claes ALKERT,SE,39,H,35-39M,Umara SC,https://utmb.world/runner/665600.claes.christensson,690.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,27,Lars ILIS,SE,40,H,35-39M,Bjärven,https://utmb.world/runner/3995961.lars.ilis,688.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,37,Manuela SOCCOL,BE,37,F,35-39W,craft/ runners' lab,https://utmb.world/runner/3556809.manuela.soccol,664.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,36,Oran FINEGAN,IE,49,H,45-49M,Glenmore AC,https://utmb.world/runner/3975083.oran.finegan,664.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,58,Shingo WATANABE,JP,41,H,40-44M,,https://utmb.world/runner/36475.shingo.watanabe,636.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,83,Elin ÖHMAN,SE,33,F,20-34W,Team Bergsget,https://utmb.world/runner/1996521.elin.ohman,609.0,,,,17:42:14,63734.542,True,d,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,95,Lars VIKLUND,SE,40,H,35-39M,,https://utmb.world/runner/4692568.lars.viklund,598.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,98,Łukasz PAGÓRSKI,PL,32,H,20-34M,Pagór Team,https://utmb.world/runner/1142415.lukasz.pagorski,592.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,100,Linus IVARSSON,SE,41,H,40-44M,Borås Löparklubb,https://utmb.world/runner/5479008.linus.ivarsson,590.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,101,Emil BOGREN,SE,34,H,20-34M,CRC,https://utmb.world/runner/5302849.emil.bogren,590.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,105,Fabien AMESTOY,FR,33,H,20-34M,N27,https://utmb.world/runner/584253.fabien.amestoy,589.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,142,Julien LE NEZET,FR,29,H,20-34M,Queven Athletisme,https://utmb.world/runner/4209850.julien.lenezet,573.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,151,Lorenzo GESALDI,IT,32,H,20-34M,,https://utmb.world/runner/4856896.lorenzo.gesaldi,567.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,152,Sven ARISSEN,NL,31,H,20-34M,,https://utmb.world/runner/4901240.sven.arissen,565.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,154,Mikkomatti REUNANEN,FI,36,H,35-39M,,https://utmb.world/runner/4226929.mikkomatti.reunanen,566.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,181,Daniel EJLERTSSON,SK,51,H,50-54M,,https://utmb.world/runner/1960467.daniel.ejlertsson,553.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,185,Tomasz KLUZ,CZ,43,H,40-44M,,https://utmb.world/runner/770509.tomasz.kluz,551.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,189,Daniel SKOG,SE,45,H,40-44M,Wermland,https://utmb.world/runner/234624.daniel.skog,550.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,195,Jonas LINDSKOG,SE,41,H,40-44M,EWTC,https://utmb.world/runner/1279127.jonas.lindskog,548.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,201,Tero TOIVONEN,FI,45,H,40-44M,Tawastia Trail Club,https://utmb.world/runner/2092199.tero.toivonen,546.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,205,Mattias FRICK,SE,52,H,50-54M,Hörby FlattFooters,https://utmb.world/runner/2986821.mattias.frick,543.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,225,Lars Erik GYLLAND,NO,47,H,45-49M,Hell Ultraløperklubb,https://utmb.world/runner/676476.larserik.gylland,533.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,228,Mads DOLLERIS,DK,48,H,45-49M,Trail & Pandelygtesjov,https://utmb.world/runner/837242.mads.dolleris,531.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,233,Lina PAULSSON,SE,37,F,35-39W,,https://utmb.world/runner/2292419.lina.paulsson,530.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,236,Eric LINDVALL,SE,46,H,45-49M,,https://utmb.world/runner/2987109.eric.lindvall,529.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,238,Brigitte GERBER,CH,60,F,55-59W,Der Berner Laufladen,https://utmb.world/runner/44985.brigitte.gerber,528.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,257,Jean-René CARPENTIER,FR,40,H,35-39M,EXPERT SPORT COACHING,https://utmb.world/runner/862718.jeanrene.carpentier,524.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,263,Gustav GRAFSTRÖM,SE,41,H,40-44M,,https://utmb.world/runner/2397573.gustav.grafstrom,522.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,275,Maria HED,SE,63,F,60-64W,Kristinehamn Multisport,https://utmb.world/runner/991789.maria.norrmanhed,517.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,280,Erlend B JENSSEN,NO,51,H,50-54M,Romerike ultraløpeklubb,https://utmb.world/runner/1500319.erlendb.jenssen,515.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,283,Juni WEMMERGÅRD,SE,42,F,40-44W,Taby IS,https://utmb.world/runner/4715932.juni.wemmergard,512.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,315,Birgir VALDIMARSSON,IS,49,H,45-49M,Vikingur,https://utmb.world/runner/3997943.birgir.valdimarsson,505.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,313,Sandra LIND,SE,40,F,35-39W,Östersunds SK,https://utmb.world/runner/2221627.sandra.lind,506.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,323,David ROTT,DE,48,H,45-49M,WILLPOWER,https://utmb.world/runner/3485459.david.rott,502.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,329,Björn VAN LOON,NL,40,H,35-39M,UltraBros,https://utmb.world/runner/3996321.bjorn.vanloon,500.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,327,Ron HASHIMSHONY,IT,55,H,50-54M,,https://utmb.world/runner/4389152.ron.hashimshony,500.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,354,Öjefelt LAILA,SE,57,F,55-59W,Runacademy IF,https://utmb.world/runner/12940.ojefelt.laila,493.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,377,Marcus BÅDHOLM,SE,34,H,20-34M,,https://utmb.world/runner/5742087.marcus.badholm,483.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,386,Marc DEKEYSER,BE,60,H,55-59M,Jogging moerbeke,https://utmb.world/runner/5147862.marc.dekeyser,478.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,394,Dominik Stefan MIHALITS,AT,36,H,35-39M,Two Peaks Endurance,https://utmb.world/runner/1996537.dominikstefan.mihalits,477.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,403,Mats HEDLUND,SE,41,H,40-44M,,https://utmb.world/runner/4200848.mats.hedlund,475.0,,,,00:00:00,0.0,False,np,
Kullamannen by UTMB 2024 - Ultra 100 Miles,173,2300,2300,2024-11-01,https://live.utmb.world/kullamannen/2024,kullamannen_2024_100M.csv,440,Pasi FLINKMAN,FI,56,H,55-59M,Samba Trail Running Club / Blister Brothers,https://utmb.world/runner/651888.pasi.flinkman,462.0,,,,00:00:00,0.0,False,np,
